id,phone_id,counterparty_number,call_time,duration_seconds,data_source
CR001685,PH000202,9839654741,2025-04-30T21:03:35Z,1430,SYNTHETIC
CR001686,PH000145,7230074257,2024-07-20T20:10:10Z,398,SYNTHETIC
CR001687,PH000220,6835630773,2026-04-11T16:25:03Z,959,SYNTHETIC
CR001688,PH000254,9089060939,2024-10-06T17:55:50Z,1505,SYNTHETIC
CR001689,PH000156,6796307193,2024-05-28T18:29:54Z,67,SYNTHETIC
CR001690,PH000195,9014280388,2025-03-09T03:40:59Z,508,SYNTHETIC
CR001691,PH000400,8425389483,2026-01-03T16:51:24Z,910,SYNTHETIC
CR001692,PH000054,7766033633,2024-04-28T05:08:41Z,1746,SYNTHETIC
CR001693,PH000126,6955796177,2026-05-24T05:52:07Z,1491,SYNTHETIC
CR001694,PH000288,6022608653,2025-03-31T06:34:57Z,1178,SYNTHETIC
CR001695,PH000348,7465035321,2024-06-14T15:43:50Z,1790,SYNTHETIC
CR001696,PH000328,8767233357,2025-06-13T11:54:33Z,1781,SYNTHETIC
CR001697,PH000425,7533203028,2026-07-10T16:01:22Z,1170,SYNTHETIC
CR001698,PH000432,8391233835,2026-06-29T17:19:32Z,605,SYNTHETIC
CR001699,PH000020,6127416934,2025-05-18T05:08:46Z,1632,SYNTHETIC
CR001700,PH000182,8190723856,2025-12-10T03:59:07Z,712,SYNTHETIC
CR001701,PH000240,7457983776,2026-02-21T17:44:06Z,582,SYNTHETIC
CR001702,PH000244,7465035321,2024-03-22T06:03:59Z,378,SYNTHETIC
CR001703,PH000048,7914577741,2024-05-31T15:42:29Z,1704,SYNTHETIC
CR001704,PH000400,6796307193,2024-06-15T06:38:21Z,337,SYNTHETIC
CR001705,PH000282,6190003790,2024-04-12T16:09:18Z,24,SYNTHETIC
CR001706,PH000110,9839654741,2024-12-20T00:16:40Z,674,SYNTHETIC
CR001707,PH000264,7582430397,2025-12-19T23:58:10Z,605,SYNTHETIC
CR001708,PH000177,9535882832,2025-12-26T07:36:42Z,1264,SYNTHETIC
CR001709,PH000143,8857245991,2024-10-27T13:23:18Z,25,SYNTHETIC
CR001710,PH000353,6127416934,2025-08-07T21:00:41Z,726,SYNTHETIC
CR001711,PH000190,9042131370,2026-02-09T05:31:39Z,276,SYNTHETIC
CR001712,PH000026,7544769180,2024-12-28T06:31:05Z,459,SYNTHETIC
CR001713,PH000249,6689843415,2025-04-13T00:32:35Z,1411,SYNTHETIC
CR001714,PH000260,7207130333,2026-02-24T01:04:59Z,27,SYNTHETIC
CR001715,PH000119,7411865377,2026-02-18T15:43:51Z,217,SYNTHETIC
CR001716,PH000091,7972068975,2025-01-11T14:34:36Z,28,SYNTHETIC
CR001717,PH000244,8715779192,2025-02-10T17:10:33Z,1200,SYNTHETIC
CR001718,PH000100,8453016278,2024-07-29T08:17:01Z,73,SYNTHETIC
CR001719,PH000010,7427453318,2025-09-27T09:59:28Z,591,SYNTHETIC
CR001720,PH000228,8887939308,2026-02-17T05:07:30Z,334,SYNTHETIC
CR001721,PH000425,7579818065,2024-12-29T16:24:44Z,1281,SYNTHETIC
CR001722,PH000325,6720268820,2024-10-23T17:19:14Z,781,SYNTHETIC
CR001723,PH000179,9436002668,2026-01-12T16:24:07Z,1249,SYNTHETIC
CR001724,PH000007,7737352525,2025-05-24T02:17:13Z,121,SYNTHETIC
CR001725,PH000001,7110918028,2024-04-18T09:58:21Z,928,SYNTHETIC
CR001726,PH000048,7668675368,2024-08-19T00:51:32Z,770,SYNTHETIC
CR001727,PH000365,9932878900,2025-02-13T10:23:18Z,1579,SYNTHETIC
CR001728,PH000066,8918890383,2024-01-27T17:57:12Z,1426,SYNTHETIC
CR001729,PH000098,7879654298,2026-02-11T05:13:09Z,1369,SYNTHETIC
CR001730,PH000366,9130664090,2024-05-26T20:31:02Z,167,SYNTHETIC
CR001731,PH000159,9074715187,2026-05-08T01:24:10Z,1556,SYNTHETIC
CR001732,PH000426,9694731843,2024-08-31T05:28:01Z,1397,SYNTHETIC
CR001733,PH000398,8432514610,2025-10-04T17:08:17Z,1530,SYNTHETIC
CR001734,PH000098,8548242505,2024-08-16T09:42:56Z,1261,SYNTHETIC
CR001735,PH000349,9014280388,2024-09-22T23:43:11Z,1591,SYNTHETIC
CR001736,PH000433,9899040818,2025-06-06T04:11:28Z,1551,SYNTHETIC
CR001737,PH000371,9900199443,2025-12-02T07:18:32Z,55,SYNTHETIC
CR001738,PH000139,9713598720,2026-05-02T08:30:01Z,1145,SYNTHETIC
CR001739,PH000048,6758971576,2024-09-23T00:18:30Z,1104,SYNTHETIC
CR001740,PH000033,6168767956,2024-12-04T09:09:31Z,584,SYNTHETIC
CR001741,PH000354,7809804539,2024-11-13T03:12:04Z,199,SYNTHETIC
CR001742,PH000147,8886168045,2026-08-30T08:24:47Z,1334,SYNTHETIC
CR001743,PH000233,6539759641,2025-01-20T17:46:34Z,1761,SYNTHETIC
CR001744,PH000128,9335770429,2024-03-31T00:56:16Z,740,SYNTHETIC
CR001745,PH000073,8545563411,2025-01-31T21:00:22Z,550,SYNTHETIC
CR001746,PH000018,8967161586,2024-02-10T21:09:43Z,1341,SYNTHETIC
CR001747,PH000248,8715779192,2025-07-11T19:41:51Z,1615,SYNTHETIC
CR001748,PH000051,9687078138,2025-07-25T21:23:08Z,1653,SYNTHETIC
CR001749,PH000302,9294296673,2026-08-16T17:16:37Z,444,SYNTHETIC
CR001750,PH000423,6581974837,2026-02-20T12:57:46Z,780,SYNTHETIC
CR001751,PH000250,6689843415,2024-07-07T16:02:33Z,867,SYNTHETIC
CR001752,PH000205,6405712160,2024-03-16T23:02:18Z,116,SYNTHETIC
CR001753,PH000235,9536344864,2024-12-03T04:50:21Z,1175,SYNTHETIC
CR001754,PH000311,7540931288,2025-02-02T20:38:14Z,1714,SYNTHETIC
CR001755,PH000162,9305462359,2025-09-12T03:57:36Z,1202,SYNTHETIC
CR001756,PH000274,8181635626,2024-02-28T17:20:50Z,597,SYNTHETIC
CR001757,PH000113,7972068975,2024-01-26T05:47:25Z,24,SYNTHETIC
CR001758,PH000094,9228977611,2024-10-11T11:21:32Z,866,SYNTHETIC
CR001759,PH000139,9303744459,2025-07-23T21:39:12Z,1097,SYNTHETIC
CR001760,PH000066,7565379443,2026-06-18T21:39:21Z,771,SYNTHETIC
CR001761,PH000012,9628067806,2026-06-09T03:30:50Z,819,SYNTHETIC
CR001762,PH000428,8168564407,2025-01-11T11:45:56Z,323,SYNTHETIC
CR001763,PH000073,8268648378,2026-04-04T08:09:48Z,52,SYNTHETIC
CR001764,PH000043,7734655270,2025-09-23T22:46:03Z,31,SYNTHETIC
CR001765,PH000146,8271031012,2026-08-26T23:24:46Z,605,SYNTHETIC
CR001766,PH000194,6687323011,2024-08-05T13:40:53Z,1334,SYNTHETIC
CR001767,PH000042,7725778837,2025-03-17T21:47:52Z,705,SYNTHETIC
CR001768,PH000014,8638857793,2026-07-03T22:17:32Z,1618,SYNTHETIC
CR001769,PH000177,6265117603,2025-12-30T07:35:28Z,1526,SYNTHETIC
CR001770,PH000335,9083422436,2024-10-17T16:07:35Z,161,SYNTHETIC
CR001771,PH000208,7238414597,2024-03-11T03:02:15Z,1390,SYNTHETIC
CR001772,PH000355,7465035321,2026-01-12T19:26:27Z,104,SYNTHETIC
CR001773,PH000051,7115499146,2026-01-31T03:00:24Z,1032,SYNTHETIC
CR001774,PH000020,6695122165,2024-04-06T00:53:08Z,1583,SYNTHETIC
CR001775,PH000429,7107753491,2025-01-15T14:51:16Z,1589,SYNTHETIC
CR001776,PH000360,8644261243,2024-11-30T01:14:52Z,816,SYNTHETIC
CR001777,PH000103,8167364908,2024-07-05T23:02:14Z,402,SYNTHETIC
CR001778,PH000291,9125637078,2026-07-28T04:31:35Z,889,SYNTHETIC
CR001779,PH000146,7011053686,2026-03-07T07:42:48Z,262,SYNTHETIC
CR001780,PH000097,8552362285,2025-06-21T10:36:54Z,328,SYNTHETIC
CR001781,PH000140,7028483582,2025-02-11T13:39:50Z,1084,SYNTHETIC
CR001782,PH000181,8053366265,2025-08-26T10:47:38Z,1800,SYNTHETIC
CR001783,PH000339,6225565384,2026-07-09T13:46:52Z,1398,SYNTHETIC
CR001784,PH000123,6968057838,2026-08-22T01:58:51Z,850,SYNTHETIC
CR001785,PH000187,6022608653,2026-01-15T17:05:18Z,1513,SYNTHETIC
CR001786,PH000248,7292849034,2024-12-22T15:59:18Z,221,SYNTHETIC
CR001787,PH000125,6353905439,2026-05-30T14:03:47Z,1696,SYNTHETIC
CR001788,PH000030,6111815830,2026-03-22T17:09:36Z,980,SYNTHETIC
CR001789,PH000295,8592856937,2026-01-11T20:47:35Z,1535,SYNTHETIC
CR001790,PH000113,7972068975,2025-05-08T19:46:51Z,1550,SYNTHETIC
CR001791,PH000236,8449996340,2024-07-22T12:04:42Z,1208,SYNTHETIC
CR001792,PH000032,6628914936,2025-02-27T11:16:45Z,279,SYNTHETIC
CR001793,PH000312,9356786959,2025-07-13T01:22:52Z,1314,SYNTHETIC
CR001794,PH000100,9682643107,2025-06-20T09:09:51Z,103,SYNTHETIC
CR001795,PH000049,6190003790,2026-08-22T21:40:37Z,429,SYNTHETIC
CR001796,PH000072,9650868313,2024-12-02T21:42:04Z,219,SYNTHETIC
CR001797,PH000009,7043133576,2024-08-13T22:37:40Z,1541,SYNTHETIC
CR001798,PH000227,6835630773,2025-12-23T13:41:47Z,241,SYNTHETIC
CR001799,PH000177,8715924397,2025-11-23T23:57:03Z,737,SYNTHETIC
CR001800,PH000162,7142034908,2024-02-15T05:36:56Z,930,SYNTHETIC
CR001801,PH000164,8836745174,2025-12-26T21:16:04Z,1463,SYNTHETIC
CR001802,PH000027,7613734359,2026-04-11T12:41:40Z,1799,SYNTHETIC
CR001803,PH000287,7255481529,2024-12-03T14:03:21Z,1072,SYNTHETIC
CR001804,PH000049,7512096552,2025-06-19T08:35:11Z,1056,SYNTHETIC
CR001805,PH000143,8005338894,2024-11-07T02:40:06Z,378,SYNTHETIC
CR001806,PH000037,7357632726,2024-07-04T08:28:03Z,672,SYNTHETIC
CR001807,PH000243,6844668450,2026-01-22T07:05:53Z,1241,SYNTHETIC
CR001808,PH000166,7255481529,2025-07-16T09:49:34Z,74,SYNTHETIC
CR001809,PH000318,7173078565,2026-03-12T00:14:17Z,1057,SYNTHETIC
CR001810,PH000060,7809279504,2026-08-08T15:25:06Z,415,SYNTHETIC
CR001811,PH000042,6147465527,2024-01-02T22:06:40Z,1526,SYNTHETIC
CR001812,PH000336,6623573170,2024-02-25T11:28:33Z,1461,SYNTHETIC
CR001813,PH000194,7238414597,2024-05-29T01:55:20Z,1788,SYNTHETIC
CR001814,PH000185,6022608653,2025-02-26T09:40:06Z,1640,SYNTHETIC
CR001815,PH000100,9811757678,2025-12-08T14:30:17Z,1733,SYNTHETIC
CR001816,PH000049,9694731843,2026-01-16T15:39:50Z,554,SYNTHETIC
CR001817,PH000220,8763734315,2024-08-13T07:06:32Z,783,SYNTHETIC
CR001818,PH000178,6204808500,2024-03-18T00:19:20Z,1273,SYNTHETIC
CR001819,PH000252,8715779192,2025-10-04T21:16:12Z,677,SYNTHETIC
CR001820,PH000040,6111815830,2026-07-19T14:31:21Z,402,SYNTHETIC
CR001821,PH000119,8887939308,2026-05-03T02:04:43Z,683,SYNTHETIC
CR001822,PH000085,8225785814,2026-04-16T08:57:25Z,208,SYNTHETIC
CR001823,PH000105,8552362285,2024-04-16T00:45:07Z,766,SYNTHETIC
CR001824,PH000181,6443834177,2024-10-29T04:21:02Z,1230,SYNTHETIC
CR001825,PH000184,9356786959,2026-07-06T13:09:39Z,830,SYNTHETIC
CR001826,PH000194,8088501498,2025-05-20T04:05:53Z,1524,SYNTHETIC
CR001827,PH000195,8005338894,2025-05-24T10:45:22Z,148,SYNTHETIC
CR001828,PH000302,7734655270,2024-06-03T00:43:56Z,1086,SYNTHETIC
CR001829,PH000138,9399302206,2024-03-04T06:44:48Z,1008,SYNTHETIC
CR001830,PH000207,7260213818,2024-05-20T14:06:35Z,1491,SYNTHETIC
CR001831,PH000076,9832551508,2024-01-10T21:13:07Z,1466,SYNTHETIC
CR001832,PH000073,7934074467,2026-07-03T07:01:42Z,1731,SYNTHETIC
CR001833,PH000091,9682643107,2024-11-06T18:49:56Z,1023,SYNTHETIC
CR001834,PH000124,6880738831,2024-05-05T15:17:18Z,1778,SYNTHETIC
CR001835,PH000040,9273755803,2025-12-03T08:06:54Z,1340,SYNTHETIC
CR001836,PH000058,7934074467,2024-05-04T08:33:13Z,1025,SYNTHETIC
CR001837,PH000230,7217772180,2025-03-10T01:35:19Z,648,SYNTHETIC
CR001838,PH000073,6277323525,2025-11-12T17:57:12Z,1420,SYNTHETIC
CR001839,PH000334,6826378799,2026-03-28T10:02:15Z,1603,SYNTHETIC
CR001840,PH000110,9900003731,2026-07-22T19:58:41Z,1074,SYNTHETIC
CR001841,PH000253,9655929398,2025-05-29T04:05:42Z,1736,SYNTHETIC
CR001842,PH000213,7804141328,2024-04-27T07:38:52Z,767,SYNTHETIC
CR001843,PH000126,9517402494,2025-06-04T18:03:52Z,581,SYNTHETIC
CR001844,PH000230,6835630773,2024-03-09T19:21:32Z,615,SYNTHETIC
CR001845,PH000225,8115251101,2024-12-03T01:56:39Z,1380,SYNTHETIC
CR001846,PH000365,8450637878,2025-10-13T22:28:19Z,557,SYNTHETIC
CR001847,PH000099,6257642523,2024-12-24T12:39:16Z,1706,SYNTHETIC
CR001848,PH000257,9166779843,2026-05-21T19:49:47Z,1559,SYNTHETIC
CR001849,PH000031,7815260768,2024-02-13T20:10:43Z,891,SYNTHETIC
CR001850,PH000186,7008343533,2026-08-25T08:56:17Z,109,SYNTHETIC
CR001851,PH000174,9141035574,2025-06-07T22:40:02Z,989,SYNTHETIC
CR001852,PH000221,8763734315,2026-08-30T05:57:03Z,1452,SYNTHETIC
CR001853,PH000047,9773438064,2024-07-28T18:57:38Z,1506,SYNTHETIC
CR001854,PH000282,8918890383,2025-12-05T23:40:51Z,223,SYNTHETIC
CR001855,PH000314,6659798467,2025-10-03T05:52:56Z,1428,SYNTHETIC
CR001856,PH000135,8070328730,2024-10-24T19:46:41Z,1359,SYNTHETIC
CR001857,PH000143,6784863432,2024-11-10T07:01:28Z,1107,SYNTHETIC
CR001858,PH000058,8089771202,2026-04-03T15:08:38Z,589,SYNTHETIC
CR001859,PH000179,9576202334,2026-04-28T22:13:11Z,1015,SYNTHETIC
CR001860,PH000216,6559491558,2025-08-14T21:35:00Z,605,SYNTHETIC
CR001861,PH000042,7668675368,2026-03-10T11:07:32Z,1451,SYNTHETIC
CR001862,PH000194,6311243799,2025-05-09T22:37:41Z,1190,SYNTHETIC
CR001863,PH000032,8608283898,2026-04-03T00:47:31Z,1729,SYNTHETIC
CR001864,PH000356,8990851610,2026-03-23T22:08:36Z,374,SYNTHETIC
CR001865,PH000191,8198073320,2024-05-31T23:43:59Z,1789,SYNTHETIC
CR001866,PH000143,7944943510,2025-05-10T02:24:16Z,203,SYNTHETIC
CR001867,PH000197,8088501498,2024-09-03T21:14:12Z,826,SYNTHETIC
CR001868,PH000423,7059486327,2025-03-16T14:21:29Z,1539,SYNTHETIC
CR001869,PH000009,6132790567,2024-04-25T09:27:56Z,115,SYNTHETIC
CR001870,PH000096,7258965734,2024-04-20T03:41:55Z,182,SYNTHETIC
CR001871,PH000124,8815864354,2024-12-17T02:02:25Z,1544,SYNTHETIC
CR001872,PH000233,6659798467,2026-04-04T07:23:27Z,794,SYNTHETIC
CR001873,PH000171,9074715187,2024-11-09T11:28:53Z,1707,SYNTHETIC
CR001874,PH000181,8460253107,2026-07-02T12:25:56Z,1528,SYNTHETIC
CR001875,PH000428,7029480386,2025-07-30T00:38:47Z,203,SYNTHETIC
CR001876,PH000370,7804141328,2026-06-03T08:44:29Z,880,SYNTHETIC
CR001877,PH000220,6844668450,2025-11-07T12:49:15Z,1291,SYNTHETIC
CR001878,PH000363,7725778837,2026-04-18T07:38:20Z,698,SYNTHETIC
CR001879,PH000123,6552931918,2025-10-07T18:31:50Z,590,SYNTHETIC
CR001880,PH000073,8084743914,2026-03-22T11:58:41Z,300,SYNTHETIC
CR001881,PH000006,7782048943,2026-06-08T20:48:17Z,565,SYNTHETIC
CR001882,PH000025,6132790567,2026-06-04T07:57:42Z,1092,SYNTHETIC
CR001883,PH000037,8364578784,2025-06-04T18:53:26Z,231,SYNTHETIC
CR001884,PH000328,9694731843,2025-09-19T17:03:16Z,617,SYNTHETIC
CR001885,PH000195,6405712160,2024-08-13T15:52:04Z,488,SYNTHETIC
CR001886,PH000429,7411865377,2025-06-15T10:15:51Z,1129,SYNTHETIC
CR001887,PH000212,6685017796,2026-04-23T00:21:28Z,992,SYNTHETIC
CR001888,PH000065,8161743180,2025-06-22T18:06:56Z,990,SYNTHETIC
CR001889,PH000113,8878002896,2025-05-31T11:06:48Z,1722,SYNTHETIC
CR001890,PH000185,8279853154,2024-10-25T02:23:28Z,208,SYNTHETIC
CR001891,PH000433,7804141328,2025-12-28T07:21:21Z,1412,SYNTHETIC
CR001892,PH000249,7819081764,2025-08-20T10:38:42Z,176,SYNTHETIC
CR001893,PH000266,7972068975,2024-03-21T21:19:45Z,321,SYNTHETIC
CR001894,PH000095,7258965734,2024-02-11T00:12:39Z,550,SYNTHETIC
CR001895,PH000090,6127372330,2026-06-20T14:47:31Z,826,SYNTHETIC
CR001896,PH000066,7934074467,2024-12-10T13:02:29Z,1599,SYNTHETIC
CR001897,PH000234,9795135550,2024-11-14T20:23:56Z,1138,SYNTHETIC
CR001898,PH000318,6217485870,2026-02-08T18:11:33Z,1483,SYNTHETIC
CR001899,PH000324,7668675368,2026-07-25T23:25:14Z,349,SYNTHETIC
CR001900,PH000179,9980383593,2025-12-25T11:10:32Z,1109,SYNTHETIC
CR001901,PH000161,8938124668,2024-01-14T05:57:57Z,1410,SYNTHETIC
CR001902,PH000150,8886168045,2026-07-11T17:08:26Z,1236,SYNTHETIC
CR001903,PH000078,7087127937,2025-08-24T07:53:33Z,1159,SYNTHETIC
CR001904,PH000030,9568082909,2026-05-28T22:20:54Z,1460,SYNTHETIC
CR001905,PH000126,9399302206,2025-08-21T19:11:33Z,1670,SYNTHETIC
CR001906,PH000191,8190723856,2025-08-29T17:58:25Z,1059,SYNTHETIC
CR001907,PH000001,6132790567,2026-06-23T01:48:26Z,1666,SYNTHETIC
CR001908,PH000184,6321124640,2025-06-13T18:00:12Z,1237,SYNTHETIC
CR001909,PH000119,8453016278,2024-04-17T05:14:37Z,418,SYNTHETIC
CR001910,PH000312,9010429610,2026-07-30T21:12:50Z,909,SYNTHETIC
CR001911,PH000013,6132790567,2025-10-30T17:07:36Z,333,SYNTHETIC
CR001912,PH000432,8824391654,2025-08-03T17:26:06Z,747,SYNTHETIC
CR001913,PH000090,8168564407,2024-07-21T09:19:30Z,265,SYNTHETIC
CR001914,PH000277,6955796177,2026-02-16T07:18:16Z,91,SYNTHETIC
CR001915,PH000203,7260213818,2025-04-11T21:09:48Z,1018,SYNTHETIC
CR001916,PH000422,7651318203,2024-05-31T11:48:23Z,863,SYNTHETIC
CR001917,PH000230,8790178107,2026-03-30T04:06:48Z,245,SYNTHETIC
CR001918,PH000027,9795135550,2026-07-10T05:32:55Z,459,SYNTHETIC
CR001919,PH000103,6190003790,2025-09-01T22:50:53Z,1303,SYNTHETIC
CR001920,PH000239,8887939308,2026-04-05T19:52:20Z,799,SYNTHETIC
CR001921,PH000140,8271031012,2026-07-15T02:47:15Z,526,SYNTHETIC
CR001922,PH000238,7532008136,2025-02-20T20:02:48Z,899,SYNTHETIC
CR001923,PH000152,8013720592,2024-09-26T08:48:10Z,1002,SYNTHETIC
CR001924,PH000410,7008343533,2026-06-05T09:50:54Z,1328,SYNTHETIC
CR001925,PH000054,7725778837,2025-03-02T19:28:36Z,1362,SYNTHETIC
CR001926,PH000093,8023866353,2024-11-09T07:42:31Z,175,SYNTHETIC
CR001927,PH000130,7242671685,2025-05-26T14:42:38Z,588,SYNTHETIC
CR001928,PH000224,8608283898,2024-06-02T11:39:14Z,1285,SYNTHETIC
CR001929,PH000071,7512096552,2025-02-16T21:50:47Z,945,SYNTHETIC
CR001930,PH000067,6055903314,2026-01-12T02:19:44Z,118,SYNTHETIC
CR001931,PH000090,9839654741,2026-08-11T00:24:32Z,408,SYNTHETIC
CR001932,PH000113,7366362689,2024-07-29T10:30:31Z,510,SYNTHETIC
CR001933,PH000136,9335770429,2024-03-06T20:16:00Z,1584,SYNTHETIC
CR001934,PH000020,7797838768,2025-06-01T14:33:34Z,631,SYNTHETIC
CR001935,PH000164,9648814956,2025-01-02T07:04:44Z,1646,SYNTHETIC
CR001936,PH000073,9710553558,2025-04-12T02:52:15Z,524,SYNTHETIC
CR001937,PH000235,8603370805,2025-05-12T06:41:37Z,224,SYNTHETIC
CR001938,PH000345,8552362285,2025-01-24T18:15:10Z,391,SYNTHETIC
CR001939,PH000119,9900003731,2025-06-11T01:22:35Z,1786,SYNTHETIC
CR001940,PH000053,6071453174,2024-04-23T17:22:04Z,521,SYNTHETIC
CR001941,PH000005,7815260768,2025-11-20T06:55:05Z,681,SYNTHETIC
CR001942,PH000026,7809804539,2024-05-02T02:42:56Z,891,SYNTHETIC
CR001943,PH000128,8070328730,2026-03-25T01:11:00Z,1093,SYNTHETIC
CR001944,PH000159,8321279646,2025-10-13T22:02:25Z,1665,SYNTHETIC
CR001945,PH000071,6338583094,2026-08-25T17:33:36Z,1739,SYNTHETIC
CR001946,PH000007,7577715535,2025-11-14T13:37:20Z,1153,SYNTHETIC
CR001947,PH000168,6127416934,2026-06-12T07:36:05Z,1343,SYNTHETIC
CR001948,PH000225,8162074407,2024-09-15T23:29:28Z,613,SYNTHETIC
CR001949,PH000194,9014280388,2024-08-05T03:45:16Z,1783,SYNTHETIC
CR001950,PH000071,9294296673,2024-08-14T15:45:22Z,469,SYNTHETIC
CR001951,PH000205,6405712160,2024-12-15T09:24:17Z,298,SYNTHETIC
CR001952,PH000352,9074715187,2025-06-17T04:35:57Z,1190,SYNTHETIC
CR001953,PH000006,8391233835,2024-04-20T03:11:27Z,1751,SYNTHETIC
CR001954,PH000190,7784885474,2024-09-28T20:35:09Z,1265,SYNTHETIC
CR001955,PH000196,8005338894,2025-12-11T22:22:10Z,639,SYNTHETIC
CR001956,PH000027,7606749938,2024-04-03T10:05:18Z,738,SYNTHETIC
CR001957,PH000257,6661973445,2025-05-15T01:00:29Z,776,SYNTHETIC
CR001958,PH000025,7658855498,2026-04-11T04:59:57Z,226,SYNTHETIC
CR001959,PH000195,8005338894,2024-06-15T12:35:23Z,575,SYNTHETIC
CR001960,PH000047,7668675368,2024-01-23T06:51:46Z,1101,SYNTHETIC
CR001961,PH000153,8938124668,2024-12-07T06:42:04Z,45,SYNTHETIC
CR001962,PH000010,6127416934,2026-04-11T02:02:42Z,182,SYNTHETIC
CR001963,PH000104,7258965734,2025-06-25T18:01:57Z,1687,SYNTHETIC
CR001964,PH000201,8088501498,2024-03-13T10:04:38Z,1440,SYNTHETIC
CR001965,PH000429,9648814956,2025-03-16T12:07:58Z,1232,SYNTHETIC
CR001966,PH000010,7797838768,2024-03-15T07:13:19Z,1422,SYNTHETIC
CR001967,PH000040,6628914936,2026-01-23T17:06:17Z,1239,SYNTHETIC
CR001968,PH000143,8886168045,2025-12-25T06:21:36Z,1373,SYNTHETIC
CR001969,PH000158,9960013487,2025-12-01T10:18:56Z,1545,SYNTHETIC
CR001970,PH000181,9535882832,2024-02-25T09:39:24Z,872,SYNTHETIC
CR001971,PH000427,8476435760,2025-01-16T05:02:46Z,1649,SYNTHETIC
CR001972,PH000247,7465035321,2024-03-04T17:50:35Z,380,SYNTHETIC
CR001973,PH000142,9130664090,2024-11-10T18:27:25Z,1293,SYNTHETIC
CR001974,PH000195,9270598443,2025-12-26T22:39:19Z,1302,SYNTHETIC
CR001975,PH000244,8763734315,2025-11-29T20:44:38Z,131,SYNTHETIC
CR001976,PH000248,7305789426,2024-05-23T01:15:57Z,91,SYNTHETIC
CR001977,PH000008,9801035137,2026-04-07T01:02:22Z,360,SYNTHETIC
CR001978,PH000062,8545563411,2025-06-08T00:29:29Z,1193,SYNTHETIC
CR001979,PH000140,8053223350,2026-08-23T07:44:49Z,1051,SYNTHETIC
CR001980,PH000002,6752599105,2024-04-20T02:04:32Z,674,SYNTHETIC
CR001981,PH000150,6251826204,2025-08-29T07:13:01Z,734,SYNTHETIC
CR001982,PH000135,9399302206,2024-11-25T18:21:44Z,1462,SYNTHETIC
CR001983,PH000018,8944810365,2026-03-06T11:24:57Z,708,SYNTHETIC
CR001984,PH000105,6287215793,2025-05-10T22:50:56Z,211,SYNTHETIC
CR001985,PH000043,9608227986,2024-02-21T14:30:28Z,622,SYNTHETIC
CR001986,PH000041,7544769180,2026-05-26T10:20:51Z,904,SYNTHETIC
CR001987,PH000266,8053223350,2024-02-14T21:00:41Z,986,SYNTHETIC
CR001988,PH000056,7668675368,2025-10-24T05:15:33Z,1296,SYNTHETIC
CR001989,PH000173,7623400975,2024-05-08T11:51:23Z,199,SYNTHETIC
CR001990,PH000025,7658855498,2024-08-27T06:26:36Z,161,SYNTHETIC
CR001991,PH000093,9900199443,2025-10-17T01:06:30Z,521,SYNTHETIC
CR001992,PH000258,6443834177,2024-03-01T16:24:24Z,686,SYNTHETIC
CR001993,PH000213,6835630773,2024-02-01T18:22:46Z,670,SYNTHETIC
CR001994,PH000179,6240268494,2024-02-02T22:51:43Z,386,SYNTHETIC
CR001995,PH000104,9270044855,2024-04-05T10:06:23Z,1349,SYNTHETIC
CR001996,PH000135,8070328730,2025-03-31T16:53:50Z,545,SYNTHETIC
CR001997,PH000043,6406395537,2026-03-16T12:32:06Z,1544,SYNTHETIC
CR001998,PH000170,9576202334,2025-01-18T17:02:55Z,575,SYNTHETIC
CR001999,PH000262,8857245991,2024-01-19T10:22:17Z,764,SYNTHETIC
CR002000,PH000248,7465035321,2025-10-03T21:36:18Z,1027,SYNTHETIC
CR002001,PH000060,8181635626,2026-06-05T15:08:04Z,849,SYNTHETIC
CR002002,PH000281,9773948979,2025-07-25T18:55:18Z,1235,SYNTHETIC
CR002003,PH000141,8370406819,2025-08-07T23:30:56Z,148,SYNTHETIC
CR002004,PH000248,8715779192,2024-03-05T01:58:31Z,1637,SYNTHETIC
CR002005,PH000160,9960013487,2026-05-18T19:32:57Z,1692,SYNTHETIC
CR002006,PH000288,7242671685,2025-07-01T10:59:04Z,340,SYNTHETIC
CR002007,PH000026,6111815830,2025-03-29T00:36:15Z,82,SYNTHETIC
CR002008,PH000182,8279853154,2025-08-15T20:39:45Z,1537,SYNTHETIC
CR002009,PH000290,8767233357,2025-05-27T23:49:12Z,955,SYNTHETIC
CR002010,PH000083,8013720592,2024-12-15T00:38:54Z,1705,SYNTHETIC
CR002011,PH000103,6764215611,2025-02-23T06:37:22Z,911,SYNTHETIC
CR002012,PH000009,8096327120,2025-08-18T16:34:28Z,1180,SYNTHETIC
CR002013,PH000016,6598549808,2025-07-05T23:42:56Z,767,SYNTHETIC
CR002014,PH000315,8181635626,2025-12-29T23:46:01Z,1070,SYNTHETIC
CR002015,PH000167,8835862546,2025-04-07T15:01:39Z,490,SYNTHETIC
CR002016,PH000174,7314076479,2024-12-08T23:00:00Z,894,SYNTHETIC
CR002017,PH000176,7060782485,2025-05-06T15:53:18Z,1701,SYNTHETIC
CR002018,PH000195,6871973531,2025-11-17T07:17:12Z,231,SYNTHETIC
CR002019,PH000007,7757911544,2026-07-28T19:27:49Z,26,SYNTHETIC
CR002020,PH000401,9192210487,2026-05-03T15:35:05Z,1651,SYNTHETIC
